date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,us_aqi,european_aqi
2022-09-04,22.0,13.679166666666667,244.45833333333334,13.183333333333332,7.2124999999999995,39.916666666666664,0.28208333333333335,3.5416666666666665,1.5833333333333333,66.66666666666667,40.541666666666664
2022-09-05,36.670833333333334,23.066666666666666,424.625,18.345833333333335,11.541666666666666,32.375,0.31708333333333333,5.583333333333333,1.8062500000000001,56.25,29.875
2022-09-06,50.354166666666664,32.49166666666667,644.25,26.958333333333332,15.920833333333334,35.208333333333336,0.36874999999999997,5.708333333333333,1.9312500000000001,88.54166666666667,63.791666666666664
2022-09-07,73.03750000000001,47.833333333333336,810.875,33.579166666666666,19.241666666666667,47.458333333333336,0.4070833333333333,6.833333333333333,1.9854166666666666,129.91666666666666,77.91666666666667
2022-09-08,53.449999999999996,35.775,510.5,26.96666666666667,10.720833333333333,64.125,0.5404166666666667,3.625,1.7937500000000002,96.79166666666667,67.0
2022-09-09,93.5,64.7,929.75,52.87916666666666,27.566666666666666,62.75,0.90875,2.8333333333333335,1.5,138.41666666666666,81.875
2022-09-10,76.67916666666666,53.612500000000004,776.4166666666666,40.99583333333333,22.208333333333332,79.5,0.8641666666666667,0.20833333333333334,1.7458333333333333,154.875,92.125
2022-09-11,42.487500000000004,29.712500000000002,425.4583333333333,22.495833333333334,13.987499999999999,94.125,0.9508333333333333,0.0,1.1083333333333334,103.16666666666667,68.58333333333333
2022-09-12,41.512499999999996,29.008333333333336,426.375,22.1875,9.058333333333334,77.45833333333333,0.6445833333333334,0.0,1.1666666666666667,87.79166666666667,63.833333333333336
2022-09-13,44.387499999999996,30.8125,421.0416666666667,21.53333333333333,12.204166666666666,86.75,0.59875,0.9583333333333334,1.4458333333333335,90.70833333333333,64.66666666666667
2022-09-14,36.958333333333336,25.495833333333334,459.5,32.016666666666666,12.654166666666667,62.166666666666664,0.43291666666666667,1.25,1.14375,82.45833333333333,61.208333333333336
2022-09-15,36.112500000000004,23.8,379.125,31.34166666666667,10.8125,42.875,0.55625,3.9583333333333335,0.5291666666666667,77.75,59.0
2022-09-16,30.9375,17.295833333333334,246.375,15.112499999999999,6.1499999999999995,52.166666666666664,0.62375,12.208333333333334,1.5,66.5,40.875
2022-09-17,49.46666666666667,29.4375,456.75,24.204166666666666,12.549999999999999,36.75,0.4816666666666667,15.0,1.5374999999999999,67.66666666666667,42.208333333333336
2022-09-18,56.74583333333334,33.63333333333333,528.0,29.695833333333336,13.120833333333332,38.333333333333336,0.47374999999999995,17.833333333333332,1.6375,97.54166666666667,67.375
2022-09-19,54.94166666666666,32.74583333333333,456.0833333333333,23.983333333333334,10.0375,41.375,0.48041666666666666,15.625,1.28125,101.20833333333333,68.625
2022-09-20,41.233333333333334,23.583333333333332,306.5833333333333,17.158333333333335,6.8125,44.458333333333336,0.44083333333333335,15.291666666666666,1.6916666666666667,78.58333333333333,58.625
2022-09-21,29.375,17.241666666666667,271.3333333333333,14.470833333333333,5.8625,46.083333333333336,0.3775,9.541666666666666,1.65625,68.70833333333333,43.875
2022-09-22,22.587500000000002,13.237499999999999,210.875,11.966666666666667,5.270833333333333,51.416666666666664,0.33958333333333335,6.208333333333333,1.7791666666666668,57.833333333333336,31.5
2022-09-23,20.587500000000002,12.4,207.20833333333334,12.35,6.7875000000000005,46.041666666666664,0.39958333333333335,4.208333333333333,1.3583333333333334,50.791666666666664,25.416666666666668
2022-09-24,29.47083333333333,17.808333333333334,275.6666666666667,17.116666666666667,8.533333333333333,41.916666666666664,0.3520833333333333,6.166666666666667,1.5666666666666667,55.958333333333336,29.875
2022-09-25,42.25833333333333,25.916666666666668,430.7916666666667,25.504166666666666,13.404166666666667,37.666666666666664,0.2841666666666667,8.625,1.6395833333333334,68.625,43.833333333333336
2022-09-26,46.625,29.833333333333332,501.4166666666667,33.49166666666667,16.604166666666668,40.458333333333336,0.32708333333333334,5.25,1.5583333333333333,81.20833333333333,61.208333333333336
2022-09-27,54.67916666666667,34.15416666666667,566.7916666666666,34.583333333333336,16.345833333333335,41.916666666666664,0.40958333333333335,9.0,1.5854166666666665,92.875,65.79166666666667
2022-09-28,55.30833333333334,34.550000000000004,532.2083333333334,30.991666666666664,13.720833333333333,50.416666666666664,0.5725,10.041666666666666,1.5770833333333334,103.04166666666667,69.375
2022-09-29,59.82916666666666,38.170833333333334,585.75,34.40416666666667,15.733333333333334,51.166666666666664,0.52625,9.041666666666666,1.675,96.125,66.95833333333333
2022-09-30,67.51666666666667,43.916666666666664,851.5,37.0875,20.083333333333332,46.625,0.39916666666666667,7.958333333333333,1.8479166666666667,121.83333333333333,75.375
2022-10-01,37.31666666666667,23.775000000000002,467.9166666666667,26.304166666666664,10.533333333333333,46.333333333333336,0.29125,5.625,1.8791666666666667,97.08333333333333,67.08333333333333
2022-10-02,29.2375,19.458333333333332,402.5,19.691666666666666,11.558333333333332,43.166666666666664,0.18541666666666667,1.7916666666666667,1.8604166666666666,62.5,36.333333333333336
2022-10-03,52.99583333333334,34.954166666666666,679.3333333333334,34.795833333333334,17.537499999999998,43.791666666666664,0.16166666666666665,4.083333333333333,1.7874999999999999,86.04166666666667,61.708333333333336
2022-10-04,48.07916666666667,31.75,609.5833333333334,29.96666666666667,13.666666666666666,43.916666666666664,0.14208333333333334,3.875,1.9625000000000001,111.625,72.16666666666667
2022-10-05,33.55,21.079166666666666,322.6666666666667,23.0625,7.179166666666667,51.583333333333336,0.19583333333333333,6.416666666666667,1.9270833333333333,69.08333333333333,43.75
2022-10-06,40.016666666666666,25.545833333333334,355.6666666666667,26.079166666666666,9.729166666666666,54.166666666666664,0.49041666666666667,7.041666666666667,0.9249999999999999,70.41666666666667,46.583333333333336
2022-10-07,46.262499999999996,31.866666666666664,435.2083333333333,27.883333333333336,15.654166666666667,68.79166666666667,0.38625,1.6666666666666667,0.8937499999999999,98.33333333333333,67.58333333333333
2022-10-08,31.729166666666668,22.2,421.0,28.241666666666664,9.299999999999999,58.708333333333336,0.20333333333333334,0.0,0.9479166666666666,70.875,46.583333333333336
2022-10-09,43.775,29.2375,470.4166666666667,44.479166666666664,18.720833333333335,59.916666666666664,0.2941666666666667,5.0,1.5625,83.54166666666667,61.333333333333336
2022-10-10,56.38333333333333,37.30833333333333,564.4166666666666,43.300000000000004,25.537499999999998,66.54166666666667,0.35541666666666666,6.208333333333333,1.5354166666666667,90.33333333333333,64.25
2022-10-11,79.42916666666666,53.8375,853.6666666666666,59.73333333333333,30.766666666666666,62.666666666666664,0.34833333333333333,6.125,1.5791666666666666,125.95833333333333,76.70833333333333
2022-10-12,101.83749999999999,69.93333333333334,1146.2083333333333,68.06666666666666,34.78333333333333,63.208333333333336,0.41791666666666666,4.75,1.4312500000000001,154.45833333333334,91.5
2022-10-13,89.52916666666665,62.15,949.3333333333334,66.85416666666667,38.92916666666667,64.16666666666667,0.37083333333333335,1.8333333333333333,1.5374999999999999,157.16666666666666,95.08333333333333
2022-10-14,75.70833333333333,52.625,927.2916666666666,64.93333333333334,30.599999999999998,51.5,0.2816666666666667,1.125,1.5791666666666666,145.875,84.625
2022-10-15,102.39583333333333,70.89583333333333,1247.5416666666667,80.60833333333333,47.574999999999996,59.166666666666664,0.32208333333333333,2.4583333333333335,1.5458333333333334,152.41666666666666,89.33333333333333
2022-10-16,68.725,47.73333333333333,703.125,53.87916666666666,22.579166666666666,57.666666666666664,0.23083333333333333,1.375,1.7145833333333333,148.70833333333334,86.95833333333333
2022-10-17,70.8,49.15833333333333,738.625,51.895833333333336,20.408333333333335,58.375,0.22916666666666666,1.5833333333333333,1.6083333333333334,127.20833333333333,77.125
2022-10-18,66.05833333333332,46.0875,734.1666666666666,52.125,18.441666666666666,55.541666666666664,0.2125,0.5,1.6354166666666667,138.79166666666666,80.83333333333333
2022-10-19,81.47916666666667,56.86666666666667,975.0833333333334,58.55416666666667,27.474999999999998,56.541666666666664,0.2725,0.5,1.4770833333333335,136.33333333333334,80.08333333333333
2022-10-20,76.30833333333334,53.270833333333336,846.7916666666666,52.69583333333333,22.5,58.5,0.33,0.5416666666666666,1.4479166666666667,151.29166666666666,86.41666666666667
2022-10-21,59.666666666666664,41.56666666666667,554.5,42.12916666666667,14.041666666666666,55.625,0.29875,0.7083333333333334,1.4333333333333333,124.375,76.29166666666667
2022-10-22,53.25833333333333,37.079166666666666,472.2083333333333,35.454166666666666,16.4375,68.16666666666667,0.3070833333333333,0.875,1.3291666666666668,104.0,69.66666666666667
2022-10-23,58.9125,40.69583333333333,529.4166666666666,40.44583333333333,14.220833333333333,60.25,0.265,2.375,1.48125,113.08333333333333,72.66666666666667
2022-10-24,74.77083333333333,50.541666666666664,636.8333333333334,40.208333333333336,12.804166666666667,66.58333333333333,0.33958333333333335,7.041666666666667,1.3791666666666667,128.125,77.5
2022-10-25,77.29166666666667,51.47083333333333,889.9583333333334,47.40833333333333,19.0,54.625,0.29291666666666666,9.333333333333334,1.4583333333333333,139.33333333333334,80.91666666666667
2022-10-26,77.58333333333333,50.229166666666664,944.125,48.79583333333333,21.6375,55.958333333333336,0.255,11.5,1.4666666666666668,140.95833333333334,81.5
2022-10-27,76.075,48.52916666666667,755.2083333333334,51.416666666666664,15.445833333333333,53.791666666666664,0.31333333333333335,13.5,1.3687500000000001,130.625,78.16666666666667
2022-10-28,74.24583333333334,48.37916666666666,734.9583333333334,45.30416666666667,10.862499999999999,62.125,0.32,10.666666666666666,1.375,140.33333333333334,81.375
2022-10-29,61.07083333333333,39.92916666666667,429.625,29.179166666666664,12.325000000000001,70.95833333333333,0.315,9.083333333333334,1.3687500000000001,105.08333333333333,70.0
2022-10-30,73.81666666666666,49.208333333333336,521.125,40.00833333333333,14.141666666666666,61.833333333333336,0.3441666666666667,8.041666666666666,1.2895833333333333,130.5,78.16666666666667
2022-10-31,91.66666666666667,61.87916666666667,635.1666666666666,48.604166666666664,24.84166666666667,55.5,0.3620833333333333,8.291666666666666,1.2770833333333333,148.91666666666666,85.95833333333333
2022-11-01,82.90416666666667,56.612500000000004,649.7916666666666,46.025,19.25,68.0,0.3541666666666667,5.416666666666667,1.3208333333333333,146.08333333333334,83.66666666666667
2022-11-02,77.72500000000001,52.77916666666667,601.25,38.82083333333333,11.254166666666668,71.83333333333333,0.36041666666666666,6.083333333333333,1.3041666666666667,150.875,86.0
2022-11-03,76.1375,50.675000000000004,661.7083333333334,46.00833333333333,11.6,63.5,0.29125,9.333333333333334,1.3833333333333335,139.45833333333334,81.125
2022-11-04,72.3,48.25416666666666,698.6666666666666,51.987500000000004,15.779166666666667,53.791666666666664,0.2608333333333333,8.291666666666666,1.3666666666666665,131.83333333333334,78.58333333333333
2022-11-05,85.46249999999999,58.09583333333333,893.7083333333334,62.300000000000004,19.8625,49.291666666666664,0.28375,5.958333333333333,1.3270833333333334,146.875,84.16666666666667
2022-11-06,80.53333333333333,55.0,819.3333333333334,60.520833333333336,17.5625,49.666666666666664,0.40625,4.833333333333333,1.23125,144.79166666666666,83.29166666666667
2022-11-07,111.64583333333333,76.35833333333333,970.375,63.78333333333333,25.095833333333335,62.791666666666664,0.5116666666666667,7.583333333333333,1.1125,155.16666666666666,92.45833333333333
2022-11-08,99.00416666666666,68.05,822.8333333333334,50.15,23.920833333333334,63.041666666666664,0.5358333333333333,5.083333333333333,1.11875,162.25,102.875
2022-11-09,90.3875,62.229166666666664,729.0833333333334,46.199999999999996,17.908333333333335,61.458333333333336,0.5241666666666667,4.375,1.0416666666666667,153.04166666666666,88.875
2022-11-10,70.40416666666667,46.17916666666667,532.1666666666666,32.37083333333333,9.4375,61.375,0.34875000000000006,11.708333333333334,1.2458333333333333,143.375,83.375
2022-11-11,68.21666666666667,45.51666666666667,500.7083333333333,26.5625,10.4125,64.45833333333333,0.36791666666666667,8.708333333333334,1.1479166666666667,123.45833333333333,75.91666666666667
2022-11-12,74.92083333333333,50.98333333333333,628.6666666666666,41.675000000000004,15.933333333333332,54.666666666666664,0.4379166666666667,5.708333333333333,1.0395833333333333,121.375,75.20833333333333
2022-11-13,112.16250000000001,76.16666666666667,959.25,61.49583333333334,23.320833333333336,47.208333333333336,0.5191666666666667,10.041666666666666,1.10625,153.29166666666666,90.41666666666667
2022-11-14,131.05416666666667,89.83749999999999,978.0,64.62916666666666,26.7,51.125,0.65125,9.666666666666666,0.9854166666666667,167.95833333333334,111.625
2022-11-15,100.98333333333333,68.94166666666668,658.5416666666666,49.0375,19.295833333333334,57.791666666666664,0.48,7.125,1.0979166666666667,162.20833333333334,102.95833333333333
2022-11-16,81.00833333333334,52.875,527.7083333333334,35.9375,15.454166666666667,61.0,0.4725,10.875,1.03125,152.95833333333334,89.33333333333333
2022-11-17,69.82083333333334,46.6875,578.7083333333334,37.516666666666666,14.183333333333332,58.625,0.3154166666666667,8.125,1.1333333333333333,124.91666666666667,76.20833333333333
2022-11-18,77.3125,51.17083333333333,702.6666666666666,50.262499999999996,17.0,50.666666666666664,0.30625,10.916666666666666,1.1354166666666667,141.95833333333334,81.875
2022-11-19,68.47500000000001,46.62083333333334,720.7083333333334,51.69166666666666,19.154166666666665,48.916666666666664,0.21791666666666668,4.375,1.2291666666666667,133.625,79.125
2022-11-20,73.03333333333333,49.21666666666667,697.2916666666666,40.87083333333333,13.854166666666666,59.75,0.29291666666666666,6.375,1.1145833333333333,127.83333333333333,77.25
2022-11-21,76.97083333333333,52.76666666666667,780.375,51.262499999999996,20.270833333333332,54.333333333333336,0.2654166666666667,2.875,1.1708333333333334,141.75,81.625
2022-11-22,79.9875,54.1875,627.375,39.145833333333336,21.258333333333333,63.208333333333336,0.26416666666666666,5.791666666666667,1.1875,144.54166666666666,82.625
2022-11-23,75.52083333333333,51.72083333333333,416.375,19.216666666666665,29.537499999999998,77.79166666666667,0.245,3.7083333333333335,1.1708333333333334,142.41666666666666,81.91666666666667
2022-11-24,63.71666666666667,44.083333333333336,405.875,20.029166666666665,32.604166666666664,77.16666666666667,0.21250000000000002,1.2916666666666667,1.1854166666666666,132.25,78.70833333333333
2022-11-25,53.99166666666667,37.6125,368.125,19.770833333333332,27.4875,76.58333333333333,0.18791666666666665,0.25,1.1645833333333333,113.58333333333333,72.83333333333333
2022-11-26,47.86666666666667,33.44166666666667,373.3333333333333,25.079166666666666,22.3,73.25,0.17375,0.0,1.1812500000000001,97.375,67.33333333333333
2022-11-27,67.4375,47.145833333333336,580.5,43.574999999999996,17.166666666666668,56.833333333333336,0.22333333333333336,0.125,1.0958333333333334,108.04166666666667,70.95833333333333
2022-11-28,72.70833333333333,50.833333333333336,581.375,45.71666666666667,18.483333333333334,61.833333333333336,0.29,0.16666666666666666,1.0854166666666667,137.66666666666666,80.41666666666667
2022-11-29,71.125,49.708333333333336,535.75,44.39166666666667,16.020833333333332,45.625,0.31,0.20833333333333334,1.0999999999999999,135.20833333333334,79.70833333333333
2022-11-30,79.01666666666667,55.24583333333334,468.5,37.30833333333333,16.925,62.041666666666664,0.38916666666666666,0.25,1.0395833333333333,143.66666666666666,82.375
2022-12-01,86.575,60.44166666666666,535.0,41.94166666666667,20.041666666666668,67.625,0.39999999999999997,1.0,1.0374999999999999,150.75,85.625
2022-12-02,96.91250000000001,67.66250000000001,626.5,47.604166666666664,20.525000000000002,69.125,0.44416666666666665,0.8333333333333334,1.0625,154.25,90.79166666666667
2022-12-03,91.10000000000001,63.487500000000004,554.875,37.49166666666667,17.825,70.25,0.4991666666666667,0.3333333333333333,0.8770833333333333,156.79166666666666,94.66666666666667
2022-12-04,79.99583333333334,55.699999999999996,498.6666666666667,30.90416666666667,14.737499999999999,71.5,0.3854166666666667,0.9166666666666666,0.9291666666666667,150.875,86.20833333333333
2022-12-05,90.21249999999999,62.81666666666666,507.75,32.32083333333333,15.020833333333334,63.75,0.32375000000000004,1.4166666666666667,1.09375,153.0,89.16666666666667
2022-12-06,93.75416666666666,65.32916666666667,474.9166666666667,30.0125,18.412499999999998,57.791666666666664,0.5525,0.7916666666666666,0.9625,152.95833333333334,88.83333333333333
2022-12-07,82.41666666666667,57.28333333333333,523.2916666666666,34.4375,17.087500000000002,62.791666666666664,0.50625,1.25,0.9666666666666667,153.25,89.33333333333333
2022-12-08,61.65,42.975,530.5,47.94583333333333,19.454166666666666,51.208333333333336,0.18541666666666667,0.3333333333333333,1.1208333333333333,142.375,82.33333333333333
2022-12-09,55.15833333333333,38.40416666666667,473.125,36.449999999999996,21.270833333333332,48.833333333333336,0.16541666666666668,0.2916666666666667,1.1020833333333333,105.79166666666667,70.20833333333333
2022-12-10,64.35000000000001,44.550000000000004,505.8333333333333,37.31666666666667,19.620833333333334,55.25,0.235,1.875,1.05625,117.54166666666667,74.08333333333333
2022-12-11,74.52499999999999,51.975,554.1666666666666,37.354166666666664,23.425,64.95833333333333,0.33666666666666667,1.375,1.05,124.375,76.25
2022-12-12,78.06666666666666,54.324999999999996,531.875,30.5625,25.920833333333334,73.83333333333333,0.4991666666666667,1.0,0.94375,150.33333333333334,85.95833333333333
2022-12-13,44.50416666666666,30.566666666666666,292.9166666666667,12.424999999999999,15.383333333333333,56.333333333333336,0.4895833333333333,0.16666666666666666,1.4937500000000001,128.16666666666666,77.375
2022-12-14,1.0,0.7041666666666666,59.083333333333336,0.0,0.6958333333333333,28.208333333333332,0.030833333333333334,0.0,2.2395833333333335,42.25,27.833333333333332
2022-12-15,1.0166666666666666,0.7125,62.75,0.0,0.24166666666666667,33.708333333333336,0.034583333333333334,0.0,2.2375000000000003,15.375,13.583333333333334
2022-12-16,42.137499999999996,29.170833333333334,373.75,22.5125,15.229166666666666,61.708333333333336,0.3770833333333334,0.0,1.3541666666666667,44.916666666666664,35.958333333333336
2022-12-17,44.94583333333333,31.179166666666664,415.1666666666667,26.945833333333336,14.558333333333332,62.416666666666664,0.30583333333333335,0.0,1.075,94.16666666666667,66.125
2022-12-18,48.387499999999996,33.69166666666667,442.2916666666667,29.266666666666666,15.470833333333333,55.958333333333336,0.17833333333333334,0.0,1.1958333333333333,91.83333333333333,65.375
2022-12-19,54.21666666666667,37.69583333333333,459.25,32.12916666666667,16.195833333333333,53.708333333333336,0.18666666666666668,0.0,1.2041666666666666,102.29166666666667,69.125
2022-12-20,54.479166666666664,37.733333333333334,433.1666666666667,29.712500000000002,15.704166666666666,54.666666666666664,0.20125,0.0,1.1979166666666667,108.45833333333333,71.125
2022-12-21,51.19166666666666,35.21666666666667,421.5416666666667,27.433333333333334,12.333333333333334,55.125,0.13916666666666666,1.375,1.1854166666666666,101.29166666666667,68.75
2022-12-22,58.55833333333334,40.44583333333333,455.4166666666667,28.400000000000002,10.862499999999999,52.041666666666664,0.15375,1.5833333333333333,1.1583333333333334,104.875,69.83333333333333
2022-12-23,67.50833333333334,46.166666666666664,471.875,21.7625,9.799999999999999,81.08333333333333,0.2175,4.208333333333333,1.0854166666666667,119.70833333333333,74.75
2022-12-24,89.30416666666667,61.45416666666667,632.125,26.229166666666668,15.033333333333333,85.25,0.41250000000000003,4.25,0.9270833333333334,139.58333333333334,81.70833333333333
2022-12-25,90.75416666666666,63.11666666666667,604.5,28.075,21.2375,81.75,0.5187499999999999,1.5,0.8791666666666668,153.45833333333334,89.66666666666667
2022-12-26,74.14999999999999,51.64166666666667,532.4583333333334,26.1375,20.183333333333334,75.29166666666667,0.4083333333333334,1.0,0.90625,150.625,86.41666666666667
2022-12-27,72.67916666666666,50.645833333333336,552.0,27.308333333333334,21.283333333333335,75.45833333333333,0.3870833333333333,0.625,0.9166666666666666,137.08333333333334,80.08333333333333
2022-12-28,70.43333333333332,49.01666666666667,623.875,43.76666666666667,19.408333333333335,55.5,0.23,0.75,1.0604166666666666,138.08333333333334,80.66666666666667
2022-12-29,75.96249999999999,52.6875,658.4583333333334,45.362500000000004,20.408333333333335,54.0,0.2608333333333333,1.2916666666666667,1.0625,133.58333333333334,79.04166666666667
2022-12-30,76.15416666666667,50.01666666666667,653.125,38.43333333333333,13.504166666666668,53.208333333333336,0.22833333333333336,9.166666666666666,1.0708333333333333,152.125,88.75
2022-12-31,63.0,42.12083333333333,499.875,23.77916666666667,12.066666666666668,66.29166666666667,0.2891666666666667,6.541666666666667,1.0145833333333334,106.125,70.29166666666667
2023-01-01,76.95416666666667,53.145833333333336,542.6666666666666,33.0875,16.570833333333333,62.958333333333336,0.28791666666666665,3.0833333333333335,1.0208333333333333,126.04166666666667,76.75
2023-01-02,90.75,62.9,557.8333333333334,39.37083333333333,19.45,56.583333333333336,0.32208333333333333,2.7916666666666665,1.0083333333333333,151.83333333333334,87.5
2023-01-03,73.51666666666667,51.17083333333333,472.375,27.712500000000002,17.820833333333333,64.41666666666667,0.38125000000000003,1.4166666666666667,0.975,151.45833333333334,87.5
2023-01-04,60.25,41.9375,409.0,19.9125,18.7,86.66666666666667,0.30624999999999997,1.25,0.9895833333333334,129.41666666666666,77.79166666666667
2023-01-05,65.72083333333333,45.8125,493.1666666666667,18.066666666666666,24.295833333333334,90.0,0.90375,1.125,0.7125,112.20833333333333,72.29166666666667
2023-01-06,79.98333333333333,55.85833333333333,485.0416666666667,22.508333333333336,23.545833333333334,69.33333333333333,1.3895833333333334,0.6666666666666666,0.6145833333333334,132.66666666666666,78.875
2023-01-07,76.72083333333333,53.57916666666667,526.625,31.77916666666667,22.175,60.541666666666664,0.9841666666666667,0.125,0.7479166666666667,149.91666666666666,85.375
2023-01-08,84.3125,58.725,626.375,38.270833333333336,18.45,52.083333333333336,0.61125,0.25,0.9020833333333332,148.83333333333334,84.20833333333333
2023-01-09,91.33749999999999,63.46666666666667,777.5,47.270833333333336,18.270833333333332,45.916666666666664,0.49374999999999997,0.4583333333333333,0.9916666666666667,154.83333333333334,91.79166666666667
2023-01-10,92.97500000000001,64.44166666666666,782.7916666666666,41.862500000000004,18.429166666666667,47.583333333333336,0.43416666666666665,1.1666666666666667,1.06875,153.16666666666666,89.29166666666667
2023-01-11,84.78750000000001,58.083333333333336,761.4583333333334,39.65,15.9125,51.125,0.30041666666666667,3.6666666666666665,1.1041666666666667,156.58333333333334,94.45833333333333
